Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,ingestion_time,pk_id
1753,CA-2017-116715,12/2/2017,12/5/2017,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",559.62,9,0,151.0974,2026-08-24T07:01:37.009Z,a55fa4ffafdf2a0f8523eecce686a41f2cbdcc4200c5ce47cd5def5ebc40de6f
1754,CA-2017-116715,12/2/2017,12/5/2017,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,0,53.8608,2026-08-24T07:01:37.009Z,22f7534a0a3a0c2a27147915f5d30923366ad9b6cd7e094a9616823b5fd9880e
1755,CA-2017-116715,12/2/2017,12/5/2017,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,2,0,3.852,2026-08-24T07:01:37.009Z,0912ac2615c5d9e76c4c2b3bde6ab19de38a507f1bee10ed0e5fc159113703cc
1756,CA-2015-135622,12/8/2015,12/11/2015,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Fort Worth,Texas,76106,Central,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,360.712,11,0.2,130.7581,2026-08-24T07:01:37.009Z,a23da46d3d715051e7a858a005e8189a7e5f00cc7b08d69ec6646156f064cefc
1757,CA-2015-135622,12/8/2015,12/11/2015,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Fort Worth,Texas,76106,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1718.4,6,0.2,150.36,2026-08-24T07:01:37.009Z,73e7288a618a084a6656467dc14195f1843df09ae3d41942596c1374111aa193
1758,US-2015-107349,7/13/2015,7/15/2015,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,41.568,6,0.8,-66.5088,2026-08-24T07:01:37.009Z,e302b3b840cda0e4198b22bd276f395d9a988e73001c63955025ba5d9bed9f2f
1759,CA-2014-139017,5/11/2014,5/17/2014,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2,0.2,7.6154,2026-08-24T07:01:37.009Z,4f8d33d7c9c875cf1b40caba223b92d073139419c7e0ed0e1db2846e47392fde
1760,CA-2014-141817,1/5/2014,1/12/2014,Standard Class,MB-18085,Mick Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",19.536,3,0.2,4.884,2026-08-24T07:01:37.009Z,83d027f9b16b616656cfc896ad65cccb05c265872f69fb31f29abffa16c9111c
1761,CA-2015-130785,9/5/2015,9/9/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392,2026-08-24T07:01:37.009Z,804d72b056b9ba93c550ce9786ea31ad98385ef17b544f518748a25d1d5e3aee
1762,CA-2015-130785,9/5/2015,9/9/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",28.752,6,0.2,9.7038,2026-08-24T07:01:37.009Z,2b5b9f4d47ac72bae9af93fc024b30fa2bee30d635ae1287b16747696546cbfc
1763,CA-2015-130785,9/5/2015,9/9/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",293.199,3,0.15,-20.6964,2026-08-24T07:01:37.009Z,5da0e0ee1d119a240a58d73fe9c1fc77734b49ad036ff31863ffc3e7d1784a4a
1764,CA-2016-110254,8/4/2016,8/8/2016,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-SU-10002573,Office Supplies,Supplies,"\"Acme 10\"\" Easy Grip Assistive Scissors\"",35.06,2,0,10.518,2026-08-24T07:01:37.009Z,e5e63487bad57303aa8ae9a5b218f035c30717cf78d26b70c6984c4a1ef0b90a
1765,CA-2016-110254,8/4/2016,8/8/2016,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,4.13,1,0,1.8998,2026-08-24T07:01:37.009Z,d3ae83bd08c84f94f321ecb55ecc1b44ea096cd1d5ffc7f8d878a50c5cfdd4c7
1766,CA-2016-110254,8/4/2016,8/8/2016,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,109.8,9,0,46.116,2026-08-24T07:01:37.009Z,343f8311212ed9a0f25e131fc766cf93cdc5a906ba8de4b08f4a751c5155dafd
1767,CA-2016-110254,8/4/2016,8/8/2016,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-LA-10002034,Office Supplies,Labels,Avery 478,9.82,2,0,4.8118,2026-08-24T07:01:37.009Z,55d22f168f9761e7f995f18dc2d863014341d2a254ed1df7e7268bfc0b1eb2e8
1768,US-2014-158057,3/22/2014,3/26/2014,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644,4,0.7,-5.8604,2026-08-24T07:01:37.009Z,1eb09ba3bf94ca51fbef00dfe200a1bf6aef4662da592e163afcfb24e5f5c0d5
1769,US-2014-158057,3/22/2014,3/26/2014,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.465,5,0.7,-39.4565,2026-08-24T07:01:37.009Z,d920110a1efa0fd730db1a374ae213a0c637b397ce8775e5c9d0952e1e899691
1770,CA-2017-146024,3/2/2017,3/8/2017,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,6.976,4,0.2,-1.3952,2026-08-24T07:01:37.009Z,7ac090310558ba97852372960c31f6e91e539c769d3a4832fdb308c73a658425
1771,CA-2017-146024,3/2/2017,3/8/2017,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222,7,0.8,-20.1663,2026-08-24T07:01:37.009Z,24e62b03c2b41d877b0c2f3e5fab0e9affe94cc8ed70afd0a938c59239b6c150
1772,CA-2016-129686,11/27/2016,11/29/2016,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.984,2,0.2,-24.496,2026-08-24T07:01:37.009Z,4492a460b0fb17c37de9bff9defb435233b1374244b324d6ac95ba4198dde771
1773,CA-2016-129686,11/27/2016,11/29/2016,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois,60623,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,62.4,6,0.2,19.5,2026-08-24T07:01:37.009Z,4a871b2fadee3a046a0ac7d6b80248beee9459309ed400bceeeee0246a7628dc
1774,CA-2014-118976,4/28/2014,5/3/2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-BI-10001628,Office Supplies,Binders,"\"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6\"\" Capacity\"",20.86,2,0,9.387,2026-08-24T07:01:37.009Z,8a4c3ca47a14353582d2bc436015bfce357dc70b1e3ecfd513fa652e80e2e2cd
1775,CA-2014-118976,4/28/2014,5/3/2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497.61,9,0,129.3786,2026-08-24T07:01:37.009Z,8b2abdc1e87e482d0795d4a7f9010523137db06c384c6a9dae743d2d35052b00
1776,CA-2014-118976,4/28/2014,5/3/2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,5.34,2,0,1.4952,2026-08-24T07:01:37.009Z,cf01df3c325a6ffab1081f0717a11aa3dc948d961a900ccc83fa90e260feae96
1777,CA-2014-118976,4/28/2014,5/3/2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15,1,0,1.512,2026-08-24T07:01:37.009Z,3200e8d2147f98b263ad35adbaf51991cef09d3bb0e82e3c35d34a2a03c3ad97
1778,CA-2015-105347,11/24/2015,11/28/2015,Standard Class,DP-13000,Darren Powers,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,368.91,9,0,180.7659,2026-08-24T07:01:37.009Z,dbc9e10954547371c94df0ac6401b3b7727c792c1721e4c866a4d6fb2a3d1eeb
1779,CA-2015-105347,11/24/2015,11/28/2015,Standard Class,DP-13000,Darren Powers,Consumer,United States,Los Angeles,California,90004,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,5,0,6.615,2026-08-24T07:01:37.009Z,37d6767c6f039e1ee276165c3cb5c473c628894e9692caaea49ccca3f373f823
1780,CA-2016-124667,11/11/2016,11/16/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10011,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0,14.9925,2026-08-24T07:01:37.009Z,28f9a3c7fdc74fce4c830f9616d72e3518b675d4c4b71da829d5e3b040f72f3e
1781,CA-2016-124667,11/11/2016,11/16/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10011,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,83.36,1,0,20.84,2026-08-24T07:01:37.009Z,771560bb045140558eeea4ec1f1a66671cb04cf427a70c30a2989aeae365776e
1782,CA-2015-111094,7/9/2015,7/13/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Franklin,Massachusetts,2038,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0,3.0268,2026-08-24T07:01:37.009Z,debf00e8cc50c4a77320af96e4f61b4436215ad27012fbde3f1409fb87cdf68e
1783,CA-2015-111094,7/9/2015,7/13/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Franklin,Massachusetts,2038,East,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2\"","Blue\"",122.94,3,0,2026-08-24T07:01:37.009Z,539241ec240efb46e1baa824f2d58905ce5f10647ddf2c759c246bd4b33abe4f
1784,CA-2017-166317,9/22/2017,9/26/2017,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,219.84,4,0,107.7216,2026-08-24T07:01:37.009Z,ca272b23f277cbdcb9c690608b3b4379d9a0cf3c70715207202f5fd2b1bdf0d7
1785,CA-2017-166317,9/22/2017,9/26/2017,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,9.816,2026-08-24T07:01:37.009Z,6e99cb6855886d40e2b8ec7f8a9c3b4520ae3039b7b53aa4b0993a48fbbc28de
1786,CA-2017-166317,9/22/2017,9/26/2017,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,8,0,15.5288,2026-08-24T07:01:37.009Z,838d1ae18dde4d2dcf5ff81af752dcfe36efb9b657b854f4df79aebb98b7e9b8
1787,CA-2017-166317,9/22/2017,9/26/2017,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10001615,Technology,Phones,AT&T CL82213,86.97,3,0,25.2213,2026-08-24T07:01:37.009Z,26b1bb5a68b758885563e573faaad8e67f85f9bd0fe3d2909b1a5c56eda45581
1788,CA-2015-154326,2/15/2015,2/19/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,134.97,3,0,64.7856,2026-08-24T07:01:37.009Z,fc6fbbb07e907db09e27b7653d42bb1c681d603437beb72029524453b8d8263f
1789,CA-2015-154326,2/15/2015,2/19/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,0,195.9944,2026-08-24T07:01:37.009Z,7a3797648218935c13bf5cd5ed628444821e5c4ff3c7886c03a8b60a54e29331
1790,CA-2015-154326,2/15/2015,2/19/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,TEC-AC-10004568,Technology,Accessories,Maxell�LTO Ultrium - 800 GB,139.95,5,0,26.5905,2026-08-24T07:01:37.009Z,c1aceff141c4e92253cf526ad6631f6e58bb1e26fa4d53edd8cc239a548d4383
1791,CA-2014-102008,9/30/2014,10/4/2014,Standard Class,RA-19915,Russell Applegate,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,1,0,24.47,2026-08-24T07:01:37.009Z,f7ef89a9ab32c677c0ca8eef01c84e079937f4fbb0e7aabff1816be35df6fc32
1792,CA-2014-120474,12/1/2014,12/3/2014,First Class,RP-19390,Resi P�lking,Consumer,United States,Madison,Wisconsin,53711,Central,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8,0,673.8816,2026-08-24T07:01:37.009Z,2401dd0e25ca45c30935d77d1ee718f22d8849a596a67ace5ecc0d48819794e6
1793,CA-2014-120474,12/1/2014,12/3/2014,First Class,RP-19390,Resi P�lking,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,4,0,12.5928,2026-08-24T07:01:37.009Z,a7762a00b2c543f62b08e86b73d1c24049c9c2e56445a7b982ae6a058ea312d0
1794,CA-2014-104773,12/8/2014,12/13/2014,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416,2026-08-24T07:01:37.009Z,786cad105a06d430d6b3d24137907fba4fcb826983f02ae372aa5b3f36a9f1a1
1795,CA-2016-140774,9/5/2016,9/10/2016,Standard Class,BE-11455,Brad Eason,Home Office,United States,Olathe,Kansas,66062,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3,0,26.985,2026-08-24T07:01:37.009Z,e24eadf5ed81dacd180f8f247ca84de0130925ff76e16b0ec707649883a735d4
1796,US-2017-139465,8/27/2017,8/30/2017,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,63.84,8,0,16.5984,2026-08-24T07:01:37.009Z,edee6cba78838057d0d9240881149e732a3ab88327ba9aef38040f20e1166e15
1797,US-2017-139465,8/27/2017,8/30/2017,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,347.97,3,0,100.9113,2026-08-24T07:01:37.009Z,4a78eb899b59a72acaf5a680c5ebd625c35eec4bf72ea0d3783c3462df36cb00
1798,US-2017-139465,8/27/2017,8/30/2017,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,6,0.2,11.565,2026-08-24T07:01:37.009Z,c80f9d2b1831139e07b7cbc70e0fbf552eac3c34f54a3bd96cadf9cd6607716e
1799,CA-2016-100965,7/7/2016,7/11/2016,Standard Class,RM-19375,Raymond Messe,Consumer,United States,San Jose,California,95123,West,FUR-FU-10003039,Furniture,Furnishings,"\"Howard Miller 11-1/2\"\" Diameter Grantwood Wall Clock\"",215.65,5,0,73.321,2026-08-24T07:01:37.009Z,a7f87bd69b7c63f103222e3c9b64b0e6832569f4c28383e4164b9ee2da83c0eb
1800,CA-2016-121034,8/8/2016,8/10/2016,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Dallas,Texas,75081,Central,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,11.168,4,0.2,3.6296,2026-08-24T07:01:37.009Z,518d59fecaf8f226c6dcca367071dca12cd034b36c6bdf7d1e3e7fdcadea73e1
1801,CA-2016-121034,8/8/2016,8/10/2016,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Dallas,Texas,75081,Central,OFF-PA-10001994,Office Supplies,Paper,"\"Ink Jet Note and Greeting Cards, 8-1/2\"\" x 5-1/2\"\" Card Size\"",53.952,3,0.2,17.5344,2026-08-24T07:01:37.009Z,8cbdd12a7ce14af8862e9334980db323f5867f6e174eb5acfd41873fb1e24cbe
1802,CA-2016-149461,11/13/2016,11/19/2016,Standard Class,AS-10135,Adrian Shami,Home Office,United States,Auburn,Washington,98002,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,1,0,1.5048,2026-08-24T07:01:37.009Z,9f1ed96020f86d21bd5cb93e8bc82ec157152352028967f3986b4c0bee540cca
1803,CA-2017-158379,9/22/2017,9/26/2017,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,1,0.7,-4.2987,2026-08-24T07:01:37.009Z,bb1e3c87e79f2fb89e71458593a4a7c7d5c1c6ce01b9c8c1123c5ab99600cb77
1804,CA-2017-158379,9/22/2017,9/26/2017,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2,-1049.3406,2026-08-24T07:01:37.009Z,96181a352530c107db8c2c5a0159d091bcdefcbb39934eac2deee45eb1818239
1805,CA-2017-158379,9/22/2017,9/26/2017,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.984,2,0.2,22.9954,2026-08-24T07:01:37.009Z,0d8204f3aa0bdc0dbba734befbe3f57a9461d1603ac9d699be6a3b945f1a3990
1806,US-2016-116729,12/25/2016,12/28/2016,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,2575.944,7,0.2,257.5944,2026-08-24T07:01:37.009Z,2ee34c3ab1c749ab455396220728f5333cf7de95a6450b8beb9ff13ea975f09f
1807,US-2016-116729,12/25/2016,12/28/2016,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,45.36,7,0,21.7728,2026-08-24T07:01:37.009Z,cb96ae0b07cbeb67e488482aff0c51d719e09bf23f83f41cdd38ee404563e3f6
1808,US-2016-116729,12/25/2016,12/28/2016,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,254.24,7,0,76.272,2026-08-24T07:01:37.009Z,8d8e1c875ee8f7bdb353c8625b7b260278b4cec15a63503a5a7168b57609e2e0
1809,CA-2016-164938,2/11/2016,2/13/2016,First Class,PB-19210,Phillip Breyer,Corporate,United States,Tulsa,Oklahoma,74133,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7,0,0.6993,2026-08-24T07:01:37.009Z,b73f5372fac9047a6abccacf6c4a1fbd736a5ca60d328f9ddda0f47554093d45
1810,CA-2016-165484,10/23/2016,10/29/2016,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Chicago,Illinois,60610,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16.156,7,0.6,-12.117,2026-08-24T07:01:37.009Z,0e813d29e52b3454fc4212b133b514c331e4c0d50d4cdf1a8902851d95496722
1811,CA-2016-165484,10/23/2016,10/29/2016,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Chicago,Illinois,60610,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,54.816,3,0.2,17.8152,2026-08-24T07:01:37.009Z,f8a7e304626ad0836a0117c3c4ef5981ddfd933b72a5aea429c45f59fa2ad5aa
1812,CA-2014-132612,6/9/2014,6/11/2014,Second Class,FO-14305,Frank Olsen,Consumer,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,7,0,245.021,2026-08-24T07:01:37.009Z,1d1b53e2b5bc1a23109a36e7775bba6b08f9178904b846bd62e05bb66bf7cf67
1813,US-2017-161193,11/20/2017,11/26/2017,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,5,0.2,28.13,2026-08-24T07:01:37.009Z,cacad265dc18f390607be1e672d291aceed758241197a507e7850a8b6dbcc22b
1814,US-2017-161193,11/20/2017,11/26/2017,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,2,0.2,1.5714,2026-08-24T07:01:37.009Z,b5924b98dcc04dfb89c3f26c04e17390b3fdc190b0a4cba1c905422bf31d25ad
1815,CA-2015-131597,9/14/2015,9/18/2015,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,170.136,3,0.2,-8.5068,2026-08-24T07:01:37.009Z,89e606fc402b570c276c3a383cf23c26aa95f5be980d36517475d1baf19768f4
1816,CA-2015-164833,6/4/2015,6/4/2015,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,7.38,2,0,3.4686,2026-08-24T07:01:37.009Z,4b3e3fdb6c42cd8a9d72c4497eedf19fe50695ab05dfffc9ff3296cdc9ef69b0
1817,CA-2015-164833,6/4/2015,6/4/2015,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,2,0,3.0558,2026-08-24T07:01:37.009Z,d541812cf0d955fe56b90c005115c3c1b63b40fe16a0d943529a01461dfa7d15
1818,CA-2015-125423,12/13/2015,12/15/2015,Second Class,MC-17575,Matt Collins,Consumer,United States,Los Angeles,California,90036,West,OFF-LA-10001771,Office Supplies,Labels,Avery 513,9.96,2,0,4.5816,2026-08-24T07:01:37.009Z,2ae9879d7e772c44a4b7489124e521e6afbf728d2785bb39b3dd8dd26b50ac4d
1819,US-2014-130379,5/25/2014,5/29/2014,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,75.6,2,0.8,-166.32,2026-08-24T07:01:37.009Z,044f27f3f72af68de162c6c3b007668ad89b37563fb095144d072d406b242756
1820,US-2014-130379,5/25/2014,5/29/2014,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",29.32,2,0.6,-24.189,2026-08-24T07:01:37.009Z,4eb018d202d727e344ea0b986aef5946d3aad4e396944eb578bfb35307ef398a
